,IDParroq,NombreParroq,EstadoParroq,IDCanton,IDProv
177,e6c285fc227045ee82500722bb4f342a,DMQ,Inactivo,ba2673733d1f4c388c10535404c934d8,2a71134b9d1e4761a786829f867c85ab
178,6f25c9e22af94f388087b20d9efb69be,Puerto Ayora,Inactivo,01ca6c0deb9f4fb888275c7c34fd0cb2,651bd26996184d70b67c9b064f980c1d
179,efb11b596c5a47988753793699fb8c1a,DMQ,Activo,b8bccdd1c66f4661a4a92874512f4843,ea870d20662f4bd0aa89c80ca048a41d
180,753d2ee7198e4205bbf75ca1a90c358c,El Carmen,Activo,6f9253e2fa7f4c40ac0368125275b01d,22e5f8bc467f43379019f98ba76181f4
181,b6a34d8b6bd643be8589eef106a07f7d,Puerto Ayora,Inactivo,6ad5398eec454592a074e1a7d0e1eeb3,9d8ccd8e7dbb490cabccecc8080be8cb
182,8343abc7d2854e2ca949c98d19e868ea,Cotacachi,Inactivo,6e8f56059e4b4478a35e5de9874b8f9d,ea0f9658196b4f4782b46ab50473603a
183,767255685d1449919a84907ffbbb2226,Latacunga,Inactivo,fc8ac4a8a3dc47fc994381212ae9d5e8,b98fb82b2f5f4fb7bfe215208a1f5cee
184,256ddf2cd2744245aff3753b435bd725,Sangolqui,Activo,2ff3dd079d9b4652a8aff9cba0ecab11,7256884d4d9240419b354635d6443c29
185,79cef6c68ee14cf6b9dd26ee77f5836e,El Carmen,Activo,7d7de026ab7c49b79b37139e452dfc9e,ce3c602d4643410e9d80fe277522e79c
186,259fb3cb69f64b4194ed69ffbbd688e4,Puerto Ayora,Activo,b2ee0b822a00484aa8a895e7831b06fb,cc6006c2a0514705b0963f6a57f3d956
187,392b48bf24264ab699f8e97a0181663b,Latacunga,Inactivo,a0ab141400c64d1ba412e3b2f9f46a6c,1076fd128aa04cafb588e52e91b6b6ed
188,0a93d05fc33447138d90d2dc2c2c877b,San Borondon,Activo,471e36a29888479b9a8dbc19891f8fd6,0a11170e54c04c2080ccd73c503d9eb3
189,13179d8a68b2404980f2f4ca3f498e82,El Carmen,Activo,f775cad45edd44638a607500039481fc,0f88e68a6f664e6d8e749b3221bc3fcc
190,5a5e663b0b8744d3ac69301ab7ca2e37,EL Cisne,Activo,ffb5c1c70f4e452b80cbd799529be920,1f0c299f198044eab209bdbacebac7df
191,2cbf257536a74d8397152cc35c352b22,Puerto Ayora,Activo,bf3a341a62334fd9bec49b089b455187,2c4fbac067c1435cb4030c6e1e9326c6
192,c4f64d0f2fc24b76b3e4e960669e092c,El Carmen,Inactivo,98dcf7f1120741d6b77d2a0e98f6289b,e4bf57e048824a65b9755549298db323
193,c812e0e31f0a4221a071edc94c67548a,DMQ,Activo,99d6784057aa4aa1b3937d8b97039238,588a140acfe74acd9dfb0823f444dfc0
194,1e894334df8c4782bc20a426a4a0d25d,DMQ,Activo,d44f8012a4854c62b2a1384648de5102,6dc067ce3ccb483f96f9824cc31f159c
195,0156d8925d8e4a3390f223c4bd21b6f9,DMQ,Activo,925af8a00cdf407d872cfc2caed56723,49d60a582da144d59f664f694f51aa94
196,daa3cd9b67e64dfa9a5a52688e024774,Conocoto,Activo,8c61b203210145a69040beb1c1a98261,236569eab98e4d0ab2b4ea238244da0e
197,ae5c769df9874f03874a936d5c32435a,EL Cisne,Activo,249d94112b0f4643b4643e9aacdae82e,e91f547be7b04488be2da8e2cf196404
198,7542f91c9e5f4df6b92959f9b0eda88a,DMQ,Activo,3094c86081404bd5a12ef5d0003e42ff,39445fb682e84a7789cade2b862568b7
199,d82fae6d95dc496188ffb17daa2bbec2,DMQ,Inactivo,26b849c0652049c0ac4a1f5d6aa379c5,0a2853e73e0a4d0f95de82523056a11d
200,d7b5cf5d6e1c43aba57ab4bb764f15d4,DMQ,Activo,42bf49a9ec3c4a988c8b2db901b8cfd2,9a23fc686f3c493dbbc63370269cb64d
201,6773d31e24294cb1a2589d04ac8e1783,DMQ,Activo,204c50ce5e964dba931692d1fa28ee8f,a7d2b0a473af413c8b6a56d5de151d23
202,4108cd0179684464b5d00dbfc37a8136,San Borondon,Activo,b5ac2ef72d9b411488c3c69fe1bfd5ab,fb13fe2f31274220971a22767f08cdba
203,6e9adcaecf0840fd97895b850571dde5,DMQ,Activo,dd119d08db7348e6bfb31548971a9c18,a63c38bd94744bcda1fbf3192bda79f4
204,3ea6b959f9094c6d91ec254e2e350c67,DMQ,Inactivo,38c6314982b642d9bfb7d058cebb97c3,fa4dccf620bf423b89bcbffe548f274a
205,25ebf829442548239fe8dd7cf45b57dd,DMQ,Activo,9881d4a8fc4b4a7a8b72560caea6f971,2d868529c3424d018482f35743a464a1
206,eb1f0c5577e94d569757c91e3b7e0241,DMQ,Inactivo,61ab60ed85954f459889605e64398c4a,fdb729a713184ffd84eb8f9e093c37ca
207,81118db566124c79aeea3e20df05c536,Puerto Ayora,Activo,d9f9c822f42c4ae1bddb3778003a724c,699f1c5e9c894200bbdbdff0144a6a2c
208,cceff049213c420a841c2b685b1a31c1,Muisne,Activo,9f15b0184fb84924b8ba45db663f689a,dc2404bec7a445fcbbc21389fd8cd429
209,e07afa41e02c409ea279ff74f4c89bec,Sangolqui,Inactivo,3522ebf7e79e431e9de634800a99da70,32e82889ec7f41c29b4962dc4fae0021
210,569eca4aab9348a1964585a1917abed3,Muisne,Activo,fec528d2f63747ad8fc5f392ff746eb1,e4c69f28fbf0455c803c3d31cfc4f9d3
211,abe6fbdc1388405ab02649b98045620d,DMQ,Activo,9fed1cec2d7844b1b367f4065ba29f6a,90709d23e6c747fa853518a2946687fb
212,8947b5c04b174b14be3ce73644f9f6ac,San Borondon,Activo,cd4e601dc7114781a902a3f489936c30,85b86396924e4ca49b7568096ea97eec
213,4fe89dd8e9984956acee3463f55f5498,DMQ,Activo,b1be132de30848b3b990861c23db03bf,61393b19ca82434d981e5b9475e9975c
214,ea2c4b8dce5045b884d9f1141f16cf4f,Salinas,Activo,3b79516c7a9f4cd7b5c36e3db04c1187,3b80c891ddad4a3d96034dce79d1a417
215,467e586e5b494316a794614cb54d7c2b,Sangolqui,Activo,d95c324872bd44009ff838b2fe16aa67,807c70597b464477a2084a3dcf404b8e
216,ba9735f194d340d88e033fc897f2fdf3,Guano,Activo,5b439a601e5843d6b82040dbab3e58da,23a20499d29a46dea864567988c124df
217,f2e29516df054f5293fd8d5e393fdd92,Latacunga,Inactivo,186d402f87ce43e5bd87174a2d8fee3b,51b1d91a3ac24f5ba6d05959eff4a868
218,cf3595dfe3fb484e8954662e8c882b2a,Conocoto,Inactivo,d6735582821b4eaab40fdd0d93ffcc70,7bbfc8e24b024b4d9be7703c61a680c0
219,37c753385f67469b89e7d07153c46542,DMQ,Activo,3f8ff64fd5ea4130b541e08f5f3974be,3d495b14e03147b1af0e18c0abcf61dd
220,6ea96a2390c94922a2e116bee1c878c5,Sangolqui,Activo,ebfaec27ea974f2a9dc57c30147196d2,42bd39c4a79c43d8be73c2b6013dd175
221,16ba2aa460794945ac05f0d0ce4f8d2f,Muisne,Activo,b1eb5500499642afa3b453d3a145db5f,fbfcc0fef4ed4cf0982245843d43fdc4
222,e4fc59118aad4569acc7efaa3d078dad,Latacunga,Activo,e005154d18984c4cac10a7d265392db6,a29e6ad7c5ba43b08f5ff63e8d7b1f24
223,57582922484f405e8fbee8876da92aa1,Muisne,Activo,8820a828d5ff4ca6b4cc7910d785ed33,cacb4220c5a94cf6984f92231957cbf5
224,c752fe5c47bf4294b5bbf9d4f9c71351,Conocoto,Activo,4870bdf954db4c568b37475f8a2cd205,d4ea874ec1cb450b940bb19534d05c34
225,308821868b1c44899684281ac6a26fad,Guano,Inactivo,5e3b778570d24f7da51c425e7c6486df,06341153e87949b387028be7631b908d
226,9c206ad18cca4c1fb87e24f51979d320,Salinas,Inactivo,2e5181aaa43f4eafa8104999e348f148,64d656f3c4b74c488ab36be8f656131c
227,6c8c5b44d87b48aa9045034858e1bc33,Sangolqui,Inactivo,670363b2298447da80c59db823fe5592,839ec01276574e89bb728c402bd781ac
228,a57dfbef16ef47fb9bae5cd6fc79500a,Conocoto,Inactivo,c5d7cff274174d7ba16903e4887829fd,86b203c8868c4962be2c4fea436755f0
229,4b9ad71e285c469babfcd4d586a7e982,Conocoto,Activo,53b0ea5338a9423a8f8a9ab2bb238825,b9dcd2f86e674a2c943edd693808f984
230,98f9c9f397d24eb49936b67545b12ded,El Carmen,Activo,c50d33eefa2b481d94d384aec5ca6fdc,cca04377e9ef4d109c06881259715f8e
231,e64217e1ed1d4d32892ee4fb88b452de,DMQ,Activo,14837d9624244880b50f80e8c824ef8e,cbf7445b85da4f5fba5016ab2d6bcb48
232,dc2676125b794da59757f2cb4a834f78,EL Cisne,Inactivo,ce63e83be43e4c2d8949100c7e701b67,0666e3a2f11a4fdabfd397dde23c4d49
233,d210e27e0fb14cde89902dfd74e043cc,DMQ,Inactivo,2710859105b84ed5ab4f874abac4ed69,519c4ea565564d4f97327968348143fb
234,947054eb6958433aa308c0d03ae827bc,Salinas,Activo,1a1ed698a2134488a7acdbc9a44688a4,0432248cf34647589a70821e39e0d2a6
235,7f3621f9ebb94bc593c4e11622750011,El Carmen,Inactivo,974c620829a54428a8d1c71b3f98209e,3d737a2012a546978199ff0d3ba0c957
236,1cd857b8dfd94a80ae4ad21a3bb56fa4,Sangolqui,Activo,27c3a169b073403da96dfa5331251544,f64e4a603aed4f59a1ffc641867f66fb
237,7095d330496240c7a1dc20f5af3d2db4,San Borondon,Activo,78e42f6b651e486da2d986af408e58ad,50e74b07f324460fb46ba4fef93bd8bb
238,c45ac374511d4b399323d5f3bfa27d7a,Cotacachi,Activo,8d4e37f7768a4d3dbece678175c13941,41ae5ece69d243bd88c9722065155bed
239,c5c50118397345c1bf9f8ae55a160357,DMQ,Inactivo,8b97eda090694d70bd8fd2644759a2d5,7c50bff8b2a346dfa7f93f71e7f82caa
240,b2e5b4d7c8924416bc587442c369058b,Sangolqui,Inactivo,dca5a3daecff4afa88723825c350c309,32e86728cbb342a886f542333a0f9342
241,8afcce82d91e40559871eb26d3d749a6,EL Cisne,Activo,42ff2d4c8f11477689bab29e9cf05675,3548b464a8f8494894882c186ac7213e
242,8895616722d043b389b1e120b17007e6,Sangolqui,Activo,77e03a9eadad4ce8b5bfd9634a771dc4,ebf54e3e16554bb291e36770ca3278d9
243,2861446ff0b14dd9bc9753b85200ea36,DMQ,Inactivo,168d46a2757643ccb4153d4cf52afe85,0f0131d7d84f46c8ac0cd2ed9abe561b
244,0685335bf0fe472a89808bc22185c8ce,Guano,Activo,8307e045eea9409c8dfa4feaed03bb6f,45abfcd61d1e4fabbe493ebd57a3a6bb
245,9b69dfa3efa34a2ba546cf4237e691b6,Puerto Ayora,Activo,af0950cd2f1e425180155b724568bc5d,371cd69d371b469f9e0f71f265ca5ea9
246,42e25ac4f26e406d9c5dd43a4ded8d33,Conocoto,Activo,488d6e7650734234b4145ec3e25cedd8,b2b124c96db846a9860e2175d582fc8f
247,428b8644c40e47cabc98285dacabce18,Guano,Activo,3d64236251574765a929c86bd627e813,0b30f80aba2743f5beb9bf352f33a21c
248,d29e8fc109a34b6c806c8c8c12b6d8d3,DMQ,Inactivo,6cc5a13934724ee8af5d27b96d0f52bf,6860d3e421b5443c9082302582b87130
249,ee400f1239eb4daab11392517b0a42ed,Conocoto,Activo,5bd03f7148a34edf99c14f46e63db02e,3a940e24c90641d0a377692d000dc9df
250,862df223d84348d79800355b11cb012b,Conocoto,Activo,c6a5812ab6ef445bb0ba86ef9755397e,1e1436d1c008424da85785d5b79466e9
251,594a2fe097d84f0cbf0982238bcbb376,San Borondon,Activo,6cb4f14f829f4ae284d93efa155d2dee,783c7fa2e37e4327b42f7a3426e3351d
252,18e187bbc13b4a0aae3b20faf99d97a9,San Borondon,Activo,e5abb279c6204b2b805935707bacc3a9,e92d22acf8e6400fadd8da4a50d06860
253,9ae09655c41b4048bc61144437b352e8,Sangolqui,Activo,c4bb072f10d545af837546f92627be59,a5c6a53b00744efa8b4dfd8598251461
254,af48191698544ac1b9e83ce5db075065,Puerto Ayora,Activo,610072ab771741a0ad4f9f70094d902e,19c27c522fb54259ad3905fa16958a33
255,de901de51cac46d786dfe385417f0714,Sangolqui,Activo,c4de0be9644b4ecc826688c7baa3529f,8782a179e4aa47d9bb0a0fc53d2f2b2b
256,2d7a5a5ebef54257ab2540ec27e23eb0,Salinas,Activo,e9e83edda0774d4a8cf339eef56cfa9c,e3e7faa094b444ad8a3e051ed497e6da
257,39134761b2bd430da0aeb16021416a20,Cotacachi,Inactivo,060f889848894f2bb30d3df097ecd4ea,eea3e2087e4d4221b77a0fae02af5811
258,d8e90ad577a5402e9510e2c3d76fa87c,Cotacachi,Activo,f2482454cc934abcbc6515a1a7c4bc83,e45c29fbecc4497fa4d10d6903c458f8
259,20ff2292d8154f0e895892f2f4272dd9,Sangolqui,Activo,c20a135b411e4e3f866269bef3761ef0,287fe02d70d5418782cbdc8448165705
260,3884687aae334d97bcc64264ff8609cc,Sangolqui,Activo,ed562eb6cbfd407da068333bc4db68d1,71012557fd144c6d963e6b5ec4eba237
261,fec9694fea6544ec98551d60470ff3fa,San Borondon,Inactivo,0a7228e35cfe4cb8af3db5c7019d1048,7e33faf8bd1a4eb6a09bb42032aae0de
262,d6839ee93a044f0c8d8a41e9dff720d4,DMQ,Activo,120e64d01fa642feb01d4511ea698fdf,626791979c70450da185c80b0ece00b8
263,597652f7dc9f4388b68ff6b14f2d43f7,DMQ,Activo,290ea31410fb41f7a6c989e7578607b7,a3fcf056a36d42238642faf292aaa12e
264,948198a8c84b42e895cb72685f4c73cd,Muisne,Activo,36872b7e3ecb4fafbd6cd3fad5ab48f6,7d06feef6879451ca9f3b25729f0ae97
265,71b92fd3216f43c292ce0a7c35c837cf,San Borondon,Activo,db43ea04e0d4401fa7e8e91cd84e7722,df9bead3661d48bb987160d1a4656c14
266,c2d06e5876064714a60f6a537649233d,Sangolqui,Inactivo,80eea2acb577497e983d1b075b3d556a,0de9f21f0695451aa32180566b81d725
267,c29d03ac406a4fc19719d781352f0059,DMQ,Activo,4b63969372ad4c5fb6e239a5ff3c9a12,8026c3c9550648f6959a5e304f83c31e
268,ed85c3b089d24c48a48864f018d7fd8c,Sangolqui,Activo,2622441ea9da4aa4b9354c2d85376773,c17f4fe600744ae1bd48d566bba4228c
269,182797bbf0b244859b6fbfeb7e60f722,DMQ,Activo,efea831c1a6b4295be3485d42756340a,a3a26e0b0e534179ae88345ec0338877
270,cc750a4e395b45bc865c5c0af3a5660b,Salinas,Inactivo,6758c378d08c4243abef19e10de37a78,d65b92d34c994989b428d6908dbcffa6
271,b94344ede2024c6b9dc40b2ade8d33f0,San Borondon,Inactivo,e16e667745b642a08710f902c630786e,a8ad3cb2077048a0a6a5b09dc39f4bc5
272,ba032c8348534d34a4d3f5b5e12deb55,Salinas,Activo,148e26c40f3641099102b58b04660da9,89c3adc8ff0e49288008c73608479478
273,acf3bb1af27b4b64a84257fbd9b7eb8e,DMQ,Activo,a59523783beb47279c59765e418e9678,038a120357f648e2a13434e143c697e6
274,d29f4a989ffa47069dddbe525fe8e85e,Sangolqui,Activo,c745062ab8ed43dd92b98de06d4b4135,9512284ee9a048e6807e9e311614327f
275,b09e370325e544df99a9638d5c51a7c9,DMQ,Inactivo,adc3be43369e4b798677d8cfc6e8774d,9612f793630047bc81e877efb962867f
276,7ce4a48524e542af81ecf19ec1a657b1,Latacunga,Activo,e83c42544b72479b99e7ddc19a8a7de7,0551b3ac9e71462d8301990bd4ebcb88
277,bcc24227c1bb44bea77a1be767a3958f,San Borondon,Inactivo,a33d7513a56546afb27e9389fb819b50,a41374b90f504796a0d2bf746142aa9a
278,9f816283c33a47fbb15c1db47e83352f,Conocoto,Inactivo,6c408d18cc30466bb028e545fbbed519,5e1c8b8cadf34fd79cc5d8f8814f0b11
279,8fc44dda54ad46ad970672dd1301df8a,Sangolqui,Inactivo,02d35a50d0df400da240d0cdddd7aee7,10c6fc63f47441b384c53b18a3fbd73e
280,ca1a2444bfc44ec2b424d206931d89f1,Conocoto,Activo,c563dabd845d49cc86625405e7d6576f,61fddce970a8411484b189d74d716dd5
281,7c81a0a245e44334bdd3942614c090de,DMQ,Activo,1a7b3cea01ea4614a09c93dc93ac0c79,dcdac02c10dd4133a1b4ffd9180ba60e
282,17c4f0f6b01f47efb746509c2782d638,DMQ,Activo,52ddd42dc083408f9ccdfb01c52cfc42,54c5c068ee9d40a995029e3a5d1b65b0
283,7e360b30e7a24ae09d3e3f6e6ba9ad01,El Carmen,Inactivo,3e3cdf34034b4b0a8d6f8fd43dea72b9,8355633c84d0473b9c3451c891bde73a
284,e8ff0e8d1a564e5c9c33bc725963906c,Sangolqui,Activo,7cf5154554864d7aaca7d2eae619e310,0b05f5e9057d438fa46fa4f7dc0d4d0a
285,a51311f173024d6289fe1ae0c01c7e21,DMQ,Activo,63a2bf65bef84c8d97f240a73967feba,88d1d163df32478c805b5e7adc53658e
286,abf37c0d24884684a12bd21079827251,DMQ,Activo,2f3eb31923594e6ab51d367533344143,d41843b7033741639b8c093ebefb6ad1
287,73d82b85373e42cd820270ca3cf339cd,Sangolqui,Activo,82b3047bbdae4acb8082d348405790c4,6c39ad47053046ea9a224880fdbedfe8
288,0557fe23dd734f1198002e31cf060239,DMQ,Activo,0183873198e945669927607641e8a162,2ea9400785db48aea51ae0adaaee447c
289,55bcca83e59c43b7857d7c8f51e7d433,DMQ,Inactivo,4c2f339d59ef4a9faf279488b1f4e7c5,4e80387e4990485cac37f225ab552686
290,cfc6985f0198493787df4c5ab68a8f82,Puerto Ayora,Inactivo,f5e4c470581a47498de5c73929ffa091,4ccfecc00b9d4cb38b209c806e5759f0
291,02ceb08f83c64109b321723ef779036f,Muisne,Activo,2942e20865b3489d94d0a141cb381e7a,f451cc9a2c094cee90ccd27964cd6a42
292,e0cb4221bfdd4a328fc177a85b112c4a,DMQ,Activo,d68e2c9e5c9e49489b11e4ca7ec8de0e,3243d01f845f43779e93c2db70cc3b6c
293,550882e9ec7c4e76be334f12142efc9d,Conocoto,Activo,62c629a9cebd45849a0c05fef00acdda,233300acdc1d4a0397ef807e14102cb4
294,fc5f4c7c9f4e4460a263539cdd891006,El Carmen,Activo,46cd2c671d5648f3b6ee80fda982653b,68cac825b903444b9916fb637b0a7c3e
295,9b85e4d5f05449fead43d19cee4e6e62,Conocoto,Activo,f6fe7f70a8294823910f8a94e1279167,1ea1d2d526a6437d8c979f86ae4bab9f
296,03386ec722cb4684994fc9df0164b438,Latacunga,Inactivo,5ffbdee7d88d4703a5dbb799bc08a6d5,6fc239362d434abdb903497e4131a3b2
297,2a5e8785f23f407888c1822962d95c4f,Conocoto,Activo,4495363a57154b39854506ade8ed71aa,06f219028ca64afbb469ef2fab9eaffd
298,1ed8c1fbb6cf4dc09a3423f609855b9d,DMQ,Inactivo,184fd39b0caf432b812a7461c9d745e4,29d5b5b503874f17a506049bf884591d
299,f533da0cde41437e959c32ce4797417a,Sangolqui,Inactivo,e2a6ef901bd446baaba87db9de605ff3,0ec3499f0b254c39bca4175e65e5f0c6
300,866b60ffdaaf436591fced30dc9c1be2,Latacunga,Inactivo,feb07e9353474434bd533df8ba0f77b1,806d4ee70e4c47d797f81a170c5282d8
301,36c7db3719944f45884f485713164d45,DMQ,Inactivo,9928620f5bb24ccf802aa607a8b6ad3f,cc35c2364f014cf891ab28de9cbacaed
302,8c9538fb8577451aab5abe1afd08fcef,El Carmen,Activo,78a9f265edb8476a9a9402cc8650c125,ad538ac7f2c74d719f6df83bd08da1f7
303,83725712e170487a9c20156ee6f538b4,Sangolqui,Activo,0cc6a6e94f4c45eeba595f03aa679f66,bb00fa685ec34d21aeca202b549b7bdb
304,65dd04626dd74c54aca6e6049ef73093,Conocoto,Activo,9d88e030298f40f0ba01e543fe35f2c0,f6e25f51918947de8dd611b38755b4f9
305,f8082a40a5a74b0f87be76fa7d4fafb4,Conocoto,Activo,26ac7258893845a7b8e2abe2482ac7a7,994fdd61c3714229b24556f22d27fc94
306,300bbbe62e1d433797ee82d7fbca1edb,Latacunga,Activo,60f757840fde4ebb97d4f62822c2b785,924b2eef7b6943789780046ee023ac7a
307,574613f29a4f4e53a8b0871b4e14a5b6,Muisne,Activo,79efe4748424466385cab077671e8681,2b72658af973447881e30432df513b2d
308,8a2a0b482cd04b92baefaf4b5f3f212e,Latacunga,Activo,cec5839fe13c4caf97efe2f4b2000205,445fef9ed3784335b6add9e617438cec
309,151c06f425ee48c8a8e94a31d4e788fa,DMQ,Inactivo,8c5c87cd0d9548fcb215a095470cce30,2c5988ef227e4f54b72b64df0f34542f
310,9adc087845cf460daec3154fd1dfda2f,Conocoto,Inactivo,0d102477db2f4552a7f90319b049705e,8225837607b3420fa01b25e2d59fb61d
311,2de0767dac0a420e8eb45b3f092adaa9,DMQ,Inactivo,e2a03973294544d782f461267eac1a25,8a22de5fb13f49b99fe2c997c389e26c
312,617c42a4559f4338bb1d5591d814ffe6,DMQ,Inactivo,99506e8c5971458caf679a71b24d3903,f801b5eec67a45e8a4e74d2a094db7ea
313,7f36a47aae334dca89701c796f567ad9,DMQ,Activo,7d41212c656840a0ae51ae8be415a5b7,acd793b25a70489eb420eecadc5bdcd8
314,8c44ccef350a4204a6919cc4966de6ea,Salinas,Inactivo,1f12297a9c634b72bd2c2580a03111db,0a0b211b09cf45e8846409b02c503ace
315,0cf4b2704c244573b4adab01b628c51e,Muisne,Activo,a389090341134e1db02c7da16d27ae88,5fb9186be3fc40c299e09fa47add6dbe
316,6fabf47eab9a4b6fbf200ae8fbede42d,Sangolqui,Inactivo,7fceb1d2ed3c494194aa555538c088ee,8e3f6b670963448ebc21f689f33bd642
317,205129796b4c4f708e31011de91ae834,DMQ,Inactivo,3abe9a04b9894aa887178e85207d0fd2,63c469cac1494d25b6fe86820d3f361c
318,99c5de9030a8470281b18ef40eae5443,Guano,Activo,2933605b213248e1a162fe4aaaa54cd2,6aece58e9b7b4771aea30ecfd2cddd9d
319,e770512b3a2a422e8fc9b316edbd3a32,Sangolqui,Inactivo,0df5a5d4c071424c851b24c3dfd5370b,6b3f9512b4584536b1cedec114db9e88
320,1a5dacc9563944b1a9794dbe65461191,Sangolqui,Inactivo,1f8215aeeec241e0a9947ca83188b8a0,934a3b0e317a4dc0bf4f703c14e5c610
321,14add84b080842a69fcd9556f6eb2415,Cotacachi,Activo,ba3b95935f214be1bcc43296c031f0bb,28da2f7f914d419187ca833dfea61df6
322,ec85b33522854ba98ca20a5cda36f3a1,Latacunga,Inactivo,0f710e468dde4c8fa1d7e748912e650b,635688b98f204c4c8928af14a6b05f1b
323,375294ddf936460b895cc67985d95f22,DMQ,Inactivo,c464677e9975424a82418cd26a91e401,e3a2e17ffe034d05bd6fd881af9bff11
324,2302d65d0e374565b460d112d3e6ce4d,Sangolqui,Activo,462776adad314b63a4762a2b00d222ee,2109cc427a74430191251f041dce100e
325,5376809ec103400baf902bc1894c5c1e,Cotacachi,Inactivo,8a6ce6d04d0a4c5083222a2c80cdb94f,f9207e8817c2439181e2cad2f76ca05d
326,faebfd325e1246c682539a7df08a3cf0,El Carmen,Activo,db06a085e6d34c4fafdb2fe1948283b4,4e8722a3002c4c378ae7781199a4701b
327,d8b8b042d65147568f54d8c90cf06f8a,DMQ,Activo,51102c15946f4d7ca8325ebe49ed9b36,b0e88da92ced421a9e462f72cc0884d5
328,5873f031322b4b22ad036e8a870a6953,Salinas,Inactivo,0e820aad595646998c811ccdc1bc65f6,e89d3d63d06d410f8f4e6adfed0a0152
329,ab240a1c33514d8aa989296f99314e74,San Borondon,Activo,6162e25fb90b40318f21a999d71c72a2,545d4c79eea04bd491187c90a5816505
330,21e71b403c994d88b63ed33ed8d5072a,DMQ,Activo,e6e1746bd53a48a895cfa609fb72ca80,561f5c6de0664201b874cf73c7cd3821
331,6eceb1d904264a0e9c2bfc8655c8b56a,DMQ,Inactivo,3be231edbec5437aba948ea8fd83b14f,4ca76ca3c96545609b7fd2bc1e9d002f
332,94c01434e3134a3290f7e187ccf496ab,Guano,Activo,1abb0c98a1574e039137896d37e969cc,41616de76a9c4e3d83e457a79eb399c5
333,2d2549bee9ac443887aeba14486f4dbd,DMQ,Activo,842822ab0f11452c882e383eb4b9e2cf,777b854184fe4c27a64d97afe0b021f3
334,5de15659cd0548b8a5387b3a28b86424,Sangolqui,Activo,c857f00bfb35471ba6e0a5a5d5c7036e,48813ef51a154315806f304703f8c661
335,213dfbc71d864a989924d8b732cba601,Puerto Ayora,Inactivo,216f798b0ab748c189c435288e703c71,e8d2082a5af0411ab2112d3cc6eadf78
336,5a6deb7a284743448b27e85c9d16991a,Sangolqui,Inactivo,65c901c6cc374758a437ca165ec05af6,8d5689fd84214ce5837dc1849d29ee70
337,c674a53110ad46b7b906aba9d2a7d724,Puerto Ayora,Activo,7acd49e47bf44a268a473f2f29b349ad,7e047e1844d949519e8d5844403b6bf3
338,a5a96d219d5f468c93dadec48abce66c,Conocoto,Activo,c14ad23ce41446a38e133fbcbbcc3438,e3c6019f53f0492b931855783ff9ccfa
339,0fea7b1e812e4bf687deda22068dd777,Salinas,Activo,d72c654d442c47d3a49cbfd1989a0f7e,acdd1738e1b84e87bf0f28b3e75f9c88
340,886e08e1f651435b8fcb22dd952b0464,Latacunga,Activo,d9ced4c0c8864a76bceb27b04e8924a0,2a3bde71992841368ff89112e644327c
341,97290db7466e410d85fa57e221856776,Sangolqui,Activo,02c095b12e5c47beb096e311d685b0d9,b22778de88be4646be7dc2cba873f4fc
342,54abc6f88f3449aaa8b07ffdc966b25b,Sangolqui,Inactivo,17b1d63790f247a08ec7f5030617f220,3097bf30c7814d55b4d5db5b24ac682b
343,2d3928e710a341f090dfb40360d02907,Conocoto,Activo,3da52b7021384fffb44b3b3e5d900dab,0e22e596f06f4d3587173788b69e309a
344,5dd78da969e1412dbd702ed9606603cf,DMQ,Activo,f3030a941e33412e88890efa51fbde04,093eeed6b8214c7e8da23e2a9821de63
345,bc358ef2b94641b0b29dd1a4835e99d4,EL Cisne,Inactivo,09bfd529c453476791768632229df130,916a44ee72914bb78e9d44df70922fea
346,2d5703ebc66e4bb881684b54e5f57f9d,DMQ,Activo,3e278ae95281407bb159ec9d5022a4cd,e4007f7916cc4f27a327aec2d0c4ea48
347,0656186fbaef4399882867383fc9e656,Cotacachi,Activo,c7f545d6bfe140619243c3f2acbeb711,b2a0bda585ec482ea9b9cf5f849fc990
348,f78f08c7b11e4ecfa0421184cc3340be,DMQ,Activo,098f8f01843c4228a2fe6b40ca8aee3f,0206e09a1d284a44b69415d8bed9207c
349,356cbbd88c284c29b8bfaad9fa34f2f8,Conocoto,Activo,58e1b8070afd469286550ee563bf2372,9fe40f428b2341048d763b545c3e06ab
350,44d93f8757124208ab383a63a8f3800e,DMQ,Inactivo,2df2952eaeb64ca6b6d722e2c5f98b8c,535b9b4dc94b4706a11ae0e4a0a5e4c1
351,7aca608c36e046a2873264fcd6a0d07a,Conocoto,Inactivo,06da20741ebe437b9744bd3e656f801c,1e7303aa527140639d4c4a6bb4609924
352,2285de756c2244f1a4c46162ab294b05,Cotacachi,Inactivo,0a1aa75e10694969981d5d8788e3d36f,e1c362829e0347cda676573dff56b03c
353,5e0c2a48da9b4cb5a2e9ab9238dc1eb2,Conocoto,Inactivo,250e51c9108a4a4eb561013253518740,da2ccc9f8a1b4d3e83fcdcbcdbb0d9d1
354,512f63efe37a47618448482521d55f4e,DMQ,Activo,fb3be8852811428b82e4da412e3c6044,32ffed5c3bc04917b9b5ec9521cd1b82
355,3cc9ee1ed1634290bdf5f1a7ded51695,DMQ,Activo,0a8ebfab8d6341a48bd797de963c856b,c95ab04f2de445b4892e569c152fd8e4
