,IDProv,NombreProv,EstadoProv
401,721396caab4c4354bdf83b54e8e117f4,Chimborazo,Inactivo
402,633e1263c58848f0a51943f8a743d2dd,Manabi,Inactivo
403,920e425af1234f12bc8fd353a5438b56,Cotopaxi,Activo
404,e03d0d1ff4be4bfc83fecc3f6669e569,Azuay,Activo
405,5cd3279e04c84f10b4aa46c183b8409e,Guayas,Activo
406,7ee2caaca72a4b6387fbc22e1054f886,Cañar,Activo
407,4c51a15fcc0c45af911297a20c23b236,Guayas,Activo
408,feeab754d9cc475ea5207276436b2b4f,Guayas,Inactivo
409,a49bf9050d0e4c3f94db9332e11ec6e8,Pichincha,Inactivo
410,808c408fcd2e40b19ac3cceb1392f7ae,Chimborazo,Inactivo
411,3424761a357c45c28cd0a737ecb7a2cf,Cotopaxi,Inactivo
412,f33ef064cf2a4505b1b868f119d70645,Loja,Activo
413,5db61ffd11df4b01816f1cbc477f2709,Cotopaxi,Activo
414,bbfb82902c7e401d8e3740d36bff7b9a,Esmeraldas,Activo
415,17d1fe0fdafd4ec2a0f3f7aef8590e27,Galapagos,Inactivo
416,a95462ddd43c4a1883c098685ccfd7f3,Loja,Inactivo
417,4ed9cca122bf43a2bb5122d17eeec52f,Cotopaxi,Activo
418,ffebe383857c48d4a5fbbdfb1b98c1e5,Carchi,Inactivo
419,dc29f601bc4842d6866f588a692dd109,Chimborazo,Activo
420,4b0408bab30f4bda9d61369654ce0ddb,Cañar,Activo
421,fed48e26396849589871416512c4083f,Bolivar,Inactivo
422,00e5f73162c143e79afe678c3316ae0f,Chimborazo,Activo
423,e33d7f26a08641d38e679899959d367a,Pichincha,Inactivo
424,51455487bb9e4547a40725f2222472c1,Carchi,Inactivo
425,aee764585d5747be93679fd2e8b269e3,Cañar,Activo
426,805558cde52d413dbc0018802bd1e882,Chimborazo,Inactivo
427,0e8dc3bd81b04ce7ae13e3aa3bd7dfe4,Pichincha,Inactivo
428,90ca56a179784ce5997b9f72380ac032,Guayas,Inactivo
429,f599d9e3ffde411e8adfa51dfc3f6f1f,Cañar,Activo
430,02ed6c941a1e4ad383825ea604e80c8a,Manabi,Activo
431,deec9be7d5b84a4f908052cdff274a4e,Bolivar,Inactivo
432,4784f81d822948d2bbdc01be1120d284,Esmeraldas,Inactivo
433,54cc1c0316bd477e82d24cfdd5cc1459,Galapagos,Activo
434,f91237a66f34446da335fc8f930f312b,Bolivar,Inactivo
435,ec68720222ca4eb3940f89a685829093,Cotopaxi,Activo
436,b29da951e623407699e95124c8c9a1f8,Pichincha,Activo
437,b69293e9cf9d408fbfe26dcb630bfe38,Bolivar,Activo
438,ed0bf8b60cac4efb9baba4c91e9b2949,Cotopaxi,Inactivo
439,28c316f583ef4dc5b86f1f3af71eb079,Manabi,Inactivo
440,cca41ec7bf204db3b26b068da9449c7e,Galapagos,Activo
441,09f0aa4ca01c4008ac62d4744bd392ce,Guayas,Activo
442,78faa71562f44dd0bf8f6510a617d0c6,Chimborazo,Inactivo
443,1d7a5a5e4399408e9e896949546a644b,Chimborazo,Activo
444,bc29cdf784dd4ae8b45e3b505a13640c,Galapagos,Inactivo
445,4e5f45ee7d7949a4a3c4752d6df7ac94,Carchi,Inactivo
446,7fa18ae8418f43b9a838da5ac2134d47,Guayas,Activo
447,919bcc0c7c01446e885853d90f522f45,Cañar,Activo
448,adf646173e6f4e9d9f42749ae19b979f,Pichincha,Activo
449,fe0913bab4ed442f920fa667541b3ef6,Cotopaxi,Inactivo
450,db1e19ece6c04fcabf4160b746e285a3,Guayas,Inactivo
451,49c535f7586d4270a4324379f68096e6,Guayas,Activo
452,c0bec0c046b443abbb77b50921fbc38d,Carchi,Activo
453,9aca4f75830940b1b849609cba6580ea,Cotopaxi,Inactivo
454,697e4d2fe7dd4632a17ad7ca48495e93,Pichincha,Activo
455,47e2a9e88c8447e989e3f288cba67d25,Cotopaxi,Activo
456,690f32fc2fb643eb9e4bc1247597597c,Pichincha,Activo
457,b28b711873e74b8088fb59d80015cbfc,Esmeraldas,Activo
458,be262939988844dcaf9cc53bbb38c95c,Loja,Activo
459,bd5b127760214c6ca0dfa6add8b9d23f,Esmeraldas,Activo
460,62188539014b422594ff1da1f0bcf8e6,Esmeraldas,Activo
461,af921d40c5e24402a1263342e4783377,Carchi,Inactivo
462,19741ff0f1814e798f32ce46c5746685,Carchi,Inactivo
463,911e38e10cea43629f501568f546212d,Esmeraldas,Inactivo
464,ae20d834735f4ebfad72f04ed86e08c1,Cotopaxi,Inactivo
465,0dff0b69b24a4f1894de32b63754a3b0,Manabi,Activo
466,9aafa1f276a145bfa3ad5544b18689c7,Chimborazo,Activo
467,1315d3a9ede14f02b64166fd51e54164,Chimborazo,Activo
468,d7a5c3b525504793845278535ffd86e7,Esmeraldas,Activo
469,e7209126b3374ab88cef2be23fa48ed7,Cañar,Inactivo
470,6ec9bf853dff40dcb15b1bfef1324e86,Loja,Inactivo
471,b162b75c10f54b8c8cfcb31ba1e6f7e6,Pichincha,Activo
472,0783bf982d074c84b2b964916eb8f31b,Pichincha,Inactivo
473,cba86f9a62eb4033b1dc2a09ae80b75b,Bolivar,Inactivo
474,b8077df251f048dc9c8fe98c69d1ca2f,Manabi,Activo
475,3ee8bf16823148dfa3125bbfbf9e1d41,Esmeraldas,Activo
476,b071dba042594508b2200844fc3752ee,Chimborazo,Activo
477,3823aee23e134aad9f8398bb0bb66a70,Bolivar,Inactivo
478,e405b50792774ff3a704339d769df7f1,Manabi,Activo
479,7453e14a0dee4d66a893c1c095646169,Guayas,Activo
480,8b696a499cc54870aca05344137d7998,Carchi,Inactivo
481,8875e908451b46e792e9074fedeaa754,Galapagos,Inactivo
482,a704fe816fa24c3a9a3c1408e9d7a4bd,Manabi,Activo
483,ddc4ab8e1aeb4427a20dfbd0dc236715,Chimborazo,Inactivo
484,ba2de2a6f6fb4e03ad9cb9410d3cf13d,Azuay,Activo
485,60ca1628dded4dd2a0c078b8a4a41e17,Galapagos,Inactivo
486,31e41f05d30b4d33a183a4f841062fde,Cotopaxi,Activo
487,b777cb237eb24d7e96744ded7a0588ed,Galapagos,Inactivo
488,48a8422a18164881b8186a51ddbf1d78,Bolivar,Inactivo
489,bd34f4347b734b3c898ed24c2f5d50ec,Loja,Inactivo
490,5993b3b6a9ea4ed185c0b181b7cd6608,Chimborazo,Inactivo
491,5c831f5f8c80412280ee20d27dff32b2,Loja,Inactivo
492,6dbfeea3d5254841b6d0e2041a86cc1e,Cotopaxi,Activo
493,bb2d72511ced4e3cbf0d37a288de800f,Carchi,Activo
494,a8f3a5f37b6f4c3d9e08479c34e5d7f9,Cotopaxi,Activo
495,2446c6fffc2947a6aabde72c8a872c49,Cañar,Inactivo
496,9c557d11bbe34148943f817c2f66e01c,Cotopaxi,Inactivo
497,9d73094085554a719a9f14eaa325ec7e,Cañar,Inactivo
498,2d434140e2504223ba52fbf66e15a466,Esmeraldas,Activo
499,829f9168862b48f988a4ba10de91d44d,Azuay,Inactivo
500,ee49a3e776cd445bb72b1f5b8b65875a,Manabi,Inactivo
501,50c5cf036da241e8a49a208badd69011,Loja,Inactivo
502,2931330779fe416791dc1e7e1e73f8f1,Cañar,Activo
503,277fd4aabd47475cb5f55d892feac8e9,Chimborazo,Activo
504,576ae27e34a24139812e17d228e1023b,Cañar,Inactivo
505,ebe1c9cc79a944b0951e6c513da11adc,Cotopaxi,Activo
506,896e610afdfa4f979f5db90d6680d635,Loja,Inactivo
507,70404784dc4b4c29bda1d2a68e59d4f2,Manabi,Inactivo
508,1e912218ec7c44e5963ae0c6b01b6b19,Guayas,Activo
509,2131a03326694402aa7bfc3990ae86d1,Pichincha,Inactivo
510,19de1c85981e493aa6f316766909bd94,Loja,Activo
511,4c22de3cf5d5485cb33e256b423d4ba6,Cañar,Activo
512,44395602805247fdad991fe96120c631,Azuay,Activo
513,f47470fbb9f74833810786e8bf3c0a05,Chimborazo,Inactivo
514,9086f6b8e25d479383f7d3195b8d4fbb,Pichincha,Inactivo
515,219c62a8ca0745429e18295fffb826cf,Esmeraldas,Activo
516,b581c431ceb94944a11d75df7333f6a1,Cañar,Inactivo
517,6425e2c697d24a098335df10ee8c6927,Esmeraldas,Activo
518,a6c30787ba4a4a0db980812d9befac99,Cañar,Activo
519,005e91f386684232a6a7a01b5aeedf78,Pichincha,Inactivo
520,dc40feebe4d749d5b33c9e67f82a96d6,Esmeraldas,Activo
521,cfa12876a59c469ba5ed1d37b0bfa5cb,Cotopaxi,Inactivo
522,363050a858914b08bc205969ce089df3,Galapagos,Inactivo
523,91ece888e61d4e79af17dd3c78b95ca9,Cotopaxi,Inactivo
524,fbeab0ffabab4e6880820d81ccf9ae25,Loja,Inactivo
525,ad53b99d72e9400880543de2c89a184b,Manabi,Activo
526,ae570b7e241246678d46956e08f117c9,Esmeraldas,Inactivo
527,61c9d0b4a2f64d0b8a71a88a18d6a078,Cotopaxi,Inactivo
528,4e2420ad18474a67b951930bbc3f3f42,Galapagos,Inactivo
529,b896fab3a9c44d14a777a2bbbf570e3e,Loja,Inactivo
530,dadf94c5a3ad4c1c835a08b8d8e4e2c9,Esmeraldas,Activo
531,6adc7d81419f4715b3660046b86f7db7,Pichincha,Activo
532,9c59564402af4907853442693827b4b3,Galapagos,Activo
533,cde97cc4e8434541ac08a6c78f53e6f8,Cotopaxi,Inactivo
534,fa42807023974763ba3e4baa7da422f5,Chimborazo,Inactivo
535,3a35bf1233af4216bad4e8f22bb38a3a,Galapagos,Inactivo
536,7262d0de8b3449f1b8cfd7bb54239c75,Loja,Activo
537,9ec99ed1c8f34944a01b191bae330b46,Bolivar,Inactivo
538,9477bea24ad84aa6b68659b358d256a8,Esmeraldas,Inactivo
539,ca2060a7300748cc898a2493f81d1c95,Cotopaxi,Activo
540,cc9b7aa21e0641409507217eaa6d88ea,Carchi,Inactivo
541,4027082449334906870fe952058106e7,Guayas,Inactivo
542,1aa7d82315c74595be5df6a7a79d56ba,Azuay,Activo
543,f2e8228f3d62476b8029f2491a645696,Cotopaxi,Activo
544,4e91319ee27d4b5b82512d790ef677ce,Cotopaxi,Activo
545,e0a03014ddf34af394e058a63af66b8e,Bolivar,Activo
546,f7587aa4065d4ac1a89470daa62408a1,Galapagos,Activo
547,7cbbd4de2bf34cce903abcdb5951d0cb,Bolivar,Inactivo
548,a17f8be00b65427c9afa4464cfb13f8e,Chimborazo,Inactivo
549,eff22bac35734633922113b792c5f666,Cañar,Inactivo
550,68263be73fa041b4a69e240996ce7632,Loja,Activo
551,285881f59ab6487ab9b8f645b655fd6d,Loja,Activo
552,9036169fd4fe4d93827dc9d0063aba8f,Cotopaxi,Inactivo
553,79817d66542943d881a2266433d65030,Chimborazo,Activo
554,57dd3e21bcd14268922ce9a58042afd5,Azuay,Activo
555,da45d1984709472382e4482beadd3224,Loja,Activo
556,63b5ac5610114834ad0d0093a5332c0a,Cotopaxi,Activo
557,fc6539eed5ff4aabbd226556189642f8,Bolivar,Activo
558,66eba25175a64d82849a43e654ee6036,Bolivar,Activo
559,3bdc8a760ec54210acbdbb54eb57d77d,Guayas,Activo
560,02bbea5d56c441c887a216e0e4c63604,Pichincha,Inactivo
561,f80fbdd6bb7a4af395d138e34f9e19f8,Bolivar,Activo
562,e5e9c2a2d82a45cfab7551a4b5578c37,Bolivar,Inactivo
563,0894cd4d75624ea19a8e1e45fd23f0af,Cotopaxi,Activo
564,4d030857848e46b8b0915ee95a682cac,Pichincha,Activo
565,346ba10cc36b44c6afba11e74881cb20,Azuay,Inactivo
566,51b3343012a4428e83dacfa2a657c3dd,Azuay,Activo
567,48672a3d22ae4514a0b88d997d06da31,Bolivar,Activo
568,927cbbb46a9847a3aca8a9b483c1df9c,Pichincha,Activo
569,6de4fa7ce0e844069d9b6ff51b60c7cd,Carchi,Inactivo
570,7eab5fe3446d4c4da8ffe2a021933be2,Loja,Inactivo
571,28a76c56a70d43b8a0528e59ff13babd,Carchi,Inactivo
572,1044e57ce2a3482fa6a5a8f4a2e101ad,Manabi,Activo
573,4b0cf25a18e043ca853fd5cb2741b8c3,Manabi,Activo
574,48aa7c69e3a541d4bb9f715613b3edc3,Manabi,Inactivo
575,7f77031bd0a64de999f6a46bc73d47d2,Galapagos,Inactivo
576,7c61a7f929d44b588f8e71460ee479e4,Guayas,Activo
577,94c47bc47b174975bc01d0f570fd68da,Chimborazo,Inactivo
578,51a43aff716a4657bfb6bca9c408010b,Cotopaxi,Inactivo
579,cf172392c9f44b7d85da8813e618f632,Chimborazo,Inactivo
580,344bd22020cf4951a6463cfbf924e9c0,Bolivar,Activo
581,563ded113f3b4ada802c86500e2cb807,Galapagos,Inactivo
582,6956fdb1d31f4e07a22d5704615e8c73,Guayas,Activo
583,84caaa43b44e4b18b48f801caad3cb53,Cotopaxi,Inactivo
584,7ab4715d81de4f0b8fdee9c1b32f2f76,Galapagos,Inactivo
585,4ba8905efc6e4b1bac10be3902e4f4fd,Carchi,Activo
586,5c68d06490fb4012b0699b588f210523,Chimborazo,Inactivo
587,97e2c7711e2f485bbf284dd91d3150d7,Chimborazo,Activo
588,4efd7e55a7934a49812b06dabd76d5e1,Guayas,Inactivo
589,68059cb6e1d347c086d4b4ebe843d69a,Cotopaxi,Activo
590,176c1020fd4e456189a08f7697285b32,Galapagos,Activo
591,92aa72b676a7451c8c5bdbd77c56c1c7,Bolivar,Activo
592,641e33e3a25b411783cdb038da864237,Chimborazo,Inactivo
593,7629cd5b4c3143c09dd9074b5062be5e,Galapagos,Inactivo
594,987eb84316a2444eb9e1d26f75765a5c,Loja,Inactivo
595,1e1dfa17490c4abebb29046e0024216e,Esmeraldas,Activo
596,40f6c89b18b44120b169f495f2323f05,Cotopaxi,Inactivo
597,c15bd103ac2545918276d7b77518ddc9,Guayas,Activo
598,1ad51e4cc8754c97a41c3373c06bf6df,Cotopaxi,Inactivo
599,431f78ec6bbc43b6b1d179b03e6b63f3,Carchi,Activo
600,5d1e8ca6afaa431d9568026a3dbdfeaf,Loja,Inactivo
601,00c890631946417391a037f626d03b43,Pichincha,Activo
602,2a7df23d0bf049b99b35164e78553623,Loja,Activo
603,a50e91684ab546058c0b3c310c0c4361,Loja,Activo
604,932733d008b74c67b51f31ddff809c1a,Cañar,Activo
605,56c344654f3a4bc0a62186ac88884883,Carchi,Inactivo
606,ba5576a949944f17a2926813409cb8e3,Pichincha,Activo
607,dea769ca243e4af7a94b1017d4acd423,Cañar,Activo
608,f0cb49d662e1461f9c2f2d4cffaf82e6,Azuay,Inactivo
609,d7501d8efb9b4f7680c98a2861f9fc3c,Chimborazo,Activo
610,92107e4f605b47528090b8139cb8a8ff,Carchi,Activo
611,31cb8bd030f74240a3a4a169d1d45df8,Pichincha,Inactivo
612,460bfa25127c4378b2c645e85153ca6b,Loja,Activo
613,7d5793f1c51e471db926d92a8846d8a6,Azuay,Activo
614,82e5fdca43b4418d8d55ed568980f9f3,Loja,Activo
615,1eb65215a7944124a27e474e96eb1c1d,Carchi,Activo
616,de8258f0b08a4bbab2da9b91883f51cb,Cañar,Activo
617,17cd9373b69c4556a8843d74646ccd7a,Cotopaxi,Activo
618,f5144d7302b845368a8ced62866d29cb,Esmeraldas,Inactivo
619,4e13a8dbf0514a1f9eb335137dda9eb7,Cañar,Activo
620,4c8fa569a3f048f3ac524522dfef413f,Cotopaxi,Activo
621,9c9a09f8c48d4699ae1be34c9745ba69,Cotopaxi,Inactivo
622,9e02adcd69d644f48bcb7c71d72199c1,Guayas,Activo
623,0cf3e60b517146fcaffeb4c8cd4eff4f,Pichincha,Inactivo
624,5a142edc741447f187a62b9c1a451011,Cañar,Inactivo
625,eff6494f509140ff9ff56377ba892abc,Cotopaxi,Activo
626,fb0b6756db594266929bc0a8055cce7d,Bolivar,Activo
627,c9f1b0f04c9940258abd2f617069d4e5,Chimborazo,Activo
628,e369044d37ab4386a0ba3c12ac4ea94a,Galapagos,Inactivo
629,89712b5b683a42cfa8d9d4ba9e028bcb,Bolivar,Activo
630,64d19c290d6243f58c84444d372dc97a,Cañar,Activo
631,46e7cc68d4ec47fbae2e82b98dce4aad,Chimborazo,Inactivo
632,18c835badb224fb38833ae542088d93f,Pichincha,Activo
633,35956d6fba6043c99eefe1fd36b19e09,Azuay,Inactivo
634,afd535adbf324b0ea0040268940e1541,Esmeraldas,Inactivo
635,fc1ffd792e6c49308499a3f53906cfde,Guayas,Activo
636,009e1b47bbc14cd9a9606270af99d11b,Chimborazo,Inactivo
637,eddfd8daded44b09884455589dd8238d,Manabi,Activo
638,5730aee3ecd2428c8fd9f8252476dc37,Cotopaxi,Activo
639,63a9fc5c6f6d4c1fa75b781eedc97d09,Cañar,Activo
640,8091036608f44d2fac4ab8739abf02ef,Manabi,Inactivo
641,ee9a06a6d7ad44629fa7bd5038e9a36d,Chimborazo,Activo
642,221f42ae93fa4022980b366d081b15fc,Chimborazo,Inactivo
643,a991f826e88e4545ba7f33731b138659,Guayas,Activo
644,712d6ee9ddc64a21a4fb5eb03600b7aa,Cañar,Inactivo
645,d1ac0a8485e14567a2be188045f63bb2,Chimborazo,Activo
646,4d88209efd564e9b9869de4bc0b418ff,Cañar,Activo
647,47d3a48fa3af43c48e6847196a1649a4,Cotopaxi,Inactivo
648,345566c18cfe443597b2050f776f4741,Azuay,Activo
649,f9b4587072ab48768ebf89c1ab47d7bd,Azuay,Inactivo
650,5ec2a8b16a244ab2891a3d531efd33b2,Galapagos,Activo
651,d47b2e74bcdc4ae6831426bff0b71c94,Chimborazo,Activo
652,abed4070189342369c00501437e27519,Esmeraldas,Inactivo
653,3c516dcd7e314b82ae3b40ac763786a5,Azuay,Inactivo
654,b56263df4ce7467b96d7205b0e9bd9ba,Esmeraldas,Inactivo
655,531a3167a2184437bf44c49fa5f58207,Guayas,Activo
656,14a035d2339344709cab307fa9b83b12,Galapagos,Inactivo
657,1b32698941e34b6290dadac75545089e,Esmeraldas,Activo
658,cf7ba3727de049749f3a506bd45a5ce5,Carchi,Activo
659,4427d722650f41e48477b0d80d705206,Cotopaxi,Activo
660,5221660a0f1d4955b49e64fa50e69b94,Esmeraldas,Activo
661,0d37f1b566354af4b9137e7fd4bbdbc2,Bolivar,Activo
662,7eb6dd7c9c83418ea019a7b51947e4ac,Carchi,Inactivo
663,3e01871b20884022aa9ed9c1ce3c89ad,Bolivar,Inactivo
664,282bc51bb82e476f9feef9afb01ed85b,Pichincha,Inactivo
665,bdf96baee0da41b2b61d0eefd6afe7a0,Carchi,Activo
666,3cf60f904d9d49e2a4eddc472ffb88d5,Esmeraldas,Inactivo
667,077ff63b1d094a868100b200a1288080,Chimborazo,Inactivo
668,2acddf460af74cc5ae54c9090777c115,Manabi,Inactivo
669,58c10aa78b784eddb75b4d59ab5eb776,Pichincha,Activo
670,80742658c909436c848cbf5787b58e07,Guayas,Activo
671,7ebd853e9c704feeb430d72b1ceaab72,Chimborazo,Activo
672,335bb8efc58a4fa784324370a91b26f4,Cotopaxi,Inactivo
673,7adae867a0654e4bba1b752a73533896,Galapagos,Activo
674,d0c79b14484e48299ed7e9e8af9fc094,Pichincha,Activo
675,66f18fad642c48968a1360146e46a944,Cotopaxi,Inactivo
676,2aa67d984c4d49c481516fc1656834d5,Cotopaxi,Activo
677,6d59b06c80e04c4cabc7c17fb5c52daa,Azuay,Inactivo
678,9fe85dccfb81495db9d7958aeb1606c9,Pichincha,Inactivo
679,adf3f916435e4c02a5940e5ec9c3e32f,Carchi,Activo
680,a4424cf2d76f4db692813ac57bf67ed0,Guayas,Inactivo
681,cc69a86e0cf14d8d80ca623f03a5181e,Esmeraldas,Activo
682,d802235f022741ec8417099fd4356e45,Azuay,Activo
683,b66dcee045ab4b80bf5c1a359a5bae89,Manabi,Inactivo
684,d814b9ea46b34aa4843aa860754b4269,Bolivar,Inactivo
685,fa3683fc8bb240a1bcf9356a8e3ffc45,Cotopaxi,Activo
686,9215bd799b7341b59bae2ab48c886f83,Carchi,Inactivo
687,b1a95f12aaa247d38324a42a08ded631,Esmeraldas,Inactivo
688,ae19b7104e8b486eb5474cc471e34815,Cotopaxi,Inactivo
689,a58158e0fb394a61aa822946a70fb9c1,Bolivar,Inactivo
690,25ad2cd703714013ab7fe2b53aa5842c,Manabi,Activo
691,2b2aa335ab714e4eb17bb6e80499116d,Bolivar,Activo
692,449358e5ba11477fa0e2dd60f00d0446,Bolivar,Inactivo
693,f48b6cc233f54796968634305e43a6c7,Azuay,Activo
694,ce061428d0a844f1a1abcb26de260d36,Bolivar,Inactivo
695,a8f89014066c458284b931b94329210c,Carchi,Activo
696,c9289fa475c24a199bc72d9f626a4169,Bolivar,Activo
697,b93a8c10f92c423a8fed6f82a731e972,Bolivar,Inactivo
698,c55d76ee6f2449fe8df413447ddb7490,Esmeraldas,Activo
699,7408552884a74cab919a4261b6f1c673,Carchi,Activo
700,3a6f8f839dfe4530870d9a5552b12345,Chimborazo,Inactivo
701,40e02c1d92104c4ab5bc90afd169c0b2,Manabi,Activo
702,9d0c018f670c4596b163485e0a994d93,Carchi,Activo
703,b0ca98de5e7f4aefb312580964eb0a9e,Galapagos,Inactivo
704,fcc3bc779e2e4e34858ec8d28ef704a4,Bolivar,Inactivo
705,e81959a452854ceab0bc58fae5042f8a,Loja,Inactivo
706,9c93e1a0f47642b9ad79d037465ad86b,Azuay,Inactivo
707,5af26b49bdcb477a8df087eb7770302f,Cañar,Activo
708,7446845af77247aea98b64d74994b7b0,Cotopaxi,Inactivo
709,d0b6473df5704a368fda4d09e10b128d,Manabi,Inactivo
710,629bf70a04af4e0e8bed82ff8af3a7bc,Bolivar,Activo
711,126fce18c74442e8ab55ce5e52ef9e84,Bolivar,Activo
712,f539040873d54bdc9783cd4a5c1db13c,Azuay,Inactivo
713,66308137fcc34e93ba40d08cf39104be,Cotopaxi,Inactivo
714,1f5d7dc9d02f4b34a10904b4069b6d58,Cañar,Activo
715,5e4090b9f4cd490bb8547313cf8e13dd,Pichincha,Activo
716,41570123110149ac874518cbdae6fe44,Galapagos,Inactivo
717,17d35cf9c2e04692944dddb0ffdf5520,Carchi,Activo
718,8092d5d49bdf41069b9521af9a8e0e7c,Galapagos,Activo
719,395f8ae79d0b4f8783e3f274880b2f25,Galapagos,Activo
720,9a3538e6acce4b39b20b8266b5ba71f4,Carchi,Activo
721,c964a63f1be74b2286ed763faa4dd7af,Chimborazo,Inactivo
722,935364e0b3a940889944f6b325e33b9b,Azuay,Activo
723,182c4a407e3a47ec99ec21324eb97171,Cotopaxi,Inactivo
724,41f0a45c951846d3a33652c8b0a4290a,Azuay,Inactivo
725,83ee8390976e40bbafa2c604224495c6,Carchi,Activo
726,937001b830f14a1e84eb51299a1c898e,Pichincha,Inactivo
727,34923ec6d1c245f9b8f87549844fe2ed,Guayas,Activo
728,ee5202403cd54f6caf8c3bbc9c3afba3,Bolivar,Activo
729,9036353de5bd40ed906440cbe4deb1d6,Pichincha,Inactivo
730,e8869f6c1022442faccf566014482072,Pichincha,Activo
731,0a4fadf44a7243a181ebabd5fd56c25a,Guayas,Activo
732,f5135a8f964048fb8da14af822874540,Cañar,Inactivo
733,cd84ec7382e24b7fb8646bde1bcda708,Galapagos,Activo
734,a3c3a7cc98ff4949bd114117d77f8d7d,Azuay,Activo
735,a03222e765a648cb862ee015d66db89a,Galapagos,Inactivo
736,e12f110701894501b78bb9a24fa2aa1b,Manabi,Inactivo
737,bc3e397c5e9e4636a3cb73e67243b394,Azuay,Inactivo
738,8c3829086444419fbf26c2c3312cbff5,Cotopaxi,Inactivo
739,a7192f2c87d14f5794ae9b940c566b19,Guayas,Activo
740,bb1d548401f5426f878a77b7a4cce02d,Guayas,Activo
741,c5bb48ab07b141de8b0969f520fa9bd6,Cañar,Activo
742,ba0e5c3e8b5d4bb5ace9fd5979133fc1,Cotopaxi,Activo
743,0b7f6256af794b40a789d3c0dad95772,Guayas,Activo
744,eac8252e9967443bad771e6028376ab8,Azuay,Inactivo
745,74d969973388425f8bad593b1f469979,Esmeraldas,Activo
746,2075d1bc67604f74828dcc24659e36ef,Cotopaxi,Activo
747,fc7ef18347b947efac61d047f4623679,Bolivar,Inactivo
748,926b82fad03a491d9f8190e4fecc6ea7,Azuay,Activo
749,5a9a5039b5e54a2d9b2404626e926ad5,Cañar,Activo
750,f70fc31349d645f895a6e647e7573f79,Loja,Inactivo
751,22991c1ebb15494486d8e4592ab15ef7,Esmeraldas,Inactivo
752,857af376ccbc4ab4b1ba50a265f0fe4d,Loja,Activo
753,06fcf41434694d1da16aeb6879e49a04,Manabi,Inactivo
754,8edda664c5eb4d07a9c631725c6fcd32,Loja,Activo
755,c45ea6e0caa247c991403578c82380f9,Chimborazo,Activo
756,b0adcc598f0f4c05b3238883dcc75fd2,Loja,Activo
757,205df599bf0147a29d47e20c5ef55909,Galapagos,Activo
758,2d197fd6b6ea444ba598bc5e3fc8d71e,Bolivar,Activo
759,9d717d7965584e01bcb73e875dc9397d,Cotopaxi,Inactivo
760,e407948f61224a198290774dfa040ff5,Pichincha,Inactivo
761,87c521c71f634d19ae7373c6b74f86b2,Galapagos,Inactivo
762,3ed906163611495a8d05960cf142e2bd,Azuay,Activo
763,ce8a2c1bb26b423d8cc4f6dba1137450,Carchi,Inactivo
764,644088f466694bb99ff25c1448574919,Pichincha,Inactivo
765,f6826d63626b4475964eadffde619685,Cotopaxi,Inactivo
766,958007b8748a49f482f46ad4156e015a,Pichincha,Inactivo
767,acab6900b35a4a43a17d97217de7c6ff,Carchi,Activo
768,327659f4ebd242648e9de0b952c21163,Carchi,Inactivo
769,8539007be7e943a2975f919e1b85ed37,Carchi,Inactivo
770,b135ca547b1c40a2b2211e2094775492,Guayas,Activo
771,8f4357aa382a47acaa35deaaa98b0b16,Azuay,Inactivo
772,7068c49f764b4500879efc8b0166905e,Azuay,Inactivo
773,885d148544204003b70f4cc3956908e9,Manabi,Inactivo
774,f74b294b3baa41c39103ee08efc9288f,Pichincha,Activo
775,edc6939da932458883eba67255d60981,Bolivar,Activo
776,9d09a59bb95c40fe97097599abc6939f,Loja,Inactivo
777,44806c7983ae43159ed374d9d0707ff7,Bolivar,Inactivo
778,a0e2cee94fe544638997179f3a669556,Manabi,Activo
779,32fd409d871142e4b4ab19b510f96e49,Loja,Inactivo
780,ecdc35e636cb4142ae89678f38f413c0,Esmeraldas,Inactivo
781,b15dac922df24d52b54771f4052a336c,Carchi,Inactivo
782,19da2fb7e972407f99a1044e75b83188,Chimborazo,Activo
783,4761a716c28b4e639368105cf6f072d2,Pichincha,Inactivo
784,dbdcb68fcedc42cebdc2bc99d0f98149,Carchi,Inactivo
785,fcf35b7c0f7444dba1c49d24cf985397,Esmeraldas,Activo
786,c7163478ea5c4ba3a1c6999a91c7f2d1,Chimborazo,Inactivo
787,d624df6c850240129d886d3e2f2d872c,Chimborazo,Inactivo
788,578df72252604d8186d7adcdce1abecb,Loja,Inactivo
789,c89d9ba4f82c4f429307f8d0feef5423,Manabi,Activo
790,f95574daf8334c1d9862518699ff6c3b,Guayas,Inactivo
791,7a3aafd5270d4352aaa95bf94e296aa0,Guayas,Inactivo
792,639a2e44d4e74efc99f14c1110e6d869,Loja,Activo
793,b131db66701f4fec80e9330ab553ae30,Esmeraldas,Inactivo
794,72cce02abc6f4f829aa869e7da1ff461,Loja,Inactivo
795,de2ec80998eb4aff89ed0b6abb28e1cf,Cañar,Activo
796,b473e71ab52a492caeb7183b86b8105e,Guayas,Activo
797,642a2458399b4df39133336391912459,Pichincha,Activo
798,8e6e702c7fd24363a97b7bfc7cdcdcc1,Bolivar,Activo
799,a5e5e870b3c041c286ba38f9b04a6070,Azuay,Inactivo
800,fa63e9da21c1424b8a8ac23efe460a95,Cotopaxi,Inactivo
801,c773c4dd5cdc4a61877b1958fbb16d53,Guayas,Inactivo
